9.35E+00,2.25E+01,8.77E+00,2.15E+01,8.19E+00,1.96E+01,1.09E+01,2.65E+01,1.15E+01,3.56E+01,8.39E+00,2.30E+01,7.47E-02
6.22E+00,1.95E+01,9.35E+00,2.25E+01,8.77E+00,2.15E+01,8.19E+00,1.96E+01,1.09E+01,2.65E+01,1.15E+01,3.56E+01,9.42E-02
7.22E+00,2.08E+01,6.22E+00,1.95E+01,9.35E+00,2.25E+01,8.77E+00,2.15E+01,8.19E+00,1.96E+01,1.09E+01,2.65E+01,5.66E-02
7.22E+00,2.04E+01,7.22E+00,2.08E+01,6.22E+00,1.95E+01,9.35E+00,2.25E+01,8.77E+00,2.15E+01,8.19E+00,1.96E+01,7.36E-02
9.17E+00,2.55E+01,9.74E+00,2.71E+01,8.20E+00,2.29E+01,8.01E+00,2.35E+01,8.01E+00,2.35E+01,7.03E+00,2.13E+01,7.99E-02
7.42E+00,2.08E+01,9.17E+00,2.55E+01,9.74E+00,2.71E+01,8.20E+00,2.29E+01,8.01E+00,2.35E+01,8.01E+00,2.35E+01,3.64E-02
8.20E+00,2.19E+01,7.42E+00,2.08E+01,9.17E+00,2.55E+01,9.74E+00,2.71E+01,8.20E+00,2.29E+01,8.01E+00,2.35E+01,5.11E-02
7.42E+00,2.00E+01,8.20E+00,2.19E+01,7.42E+00,2.08E+01,9.17E+00,2.55E+01,9.74E+00,2.71E+01,8.20E+00,2.29E+01,6.27E-02
8.39E+00,2.30E+01,7.42E+00,2.00E+01,8.20E+00,2.19E+01,7.42E+00,2.08E+01,9.17E+00,2.55E+01,9.74E+00,2.71E+01,6.57E-02
7.22E+00,2.08E+01,8.39E+00,2.30E+01,7.42E+00,2.00E+01,8.20E+00,2.19E+01,7.42E+00,2.08E+01,9.17E+00,2.55E+01,0.00E+00
8.97E+00,2.36E+01,7.22E+00,2.08E+01,8.39E+00,2.30E+01,7.42E+00,2.00E+01,8.20E+00,2.19E+01,7.42E+00,2.08E+01,1.11E-01
