9.54E+00,2.31E+01,9.35E+00,2.31E+01,1.13E+01,2.59E+01,1.13E+01,2.59E+01,1.07E+01,2.51E+01,1.07E+01,2.58E+01,7.15E-02
9.35E+00,2.25E+01,9.54E+00,2.31E+01,9.35E+00,2.31E+01,1.13E+01,2.59E+01,1.13E+01,2.59E+01,1.07E+01,2.51E+01,8.86E-02
8.77E+00,2.20E+01,9.35E+00,2.25E+01,9.54E+00,2.31E+01,9.35E+00,2.31E+01,1.13E+01,2.59E+01,1.13E+01,2.59E+01,3.64E-02
9.54E+00,2.31E+01,8.77E+00,2.20E+01,9.35E+00,2.25E+01,9.54E+00,2.31E+01,9.35E+00,2.31E+01,1.13E+01,2.59E+01,3.13E-02
9.35E+00,2.25E+01,9.54E+00,2.31E+01,8.77E+00,2.20E+01,9.35E+00,2.25E+01,9.54E+00,2.31E+01,9.35E+00,2.31E+01,6.09E-02
8.58E+00,2.10E+01,9.35E+00,2.25E+01,9.54E+00,2.31E+01,8.77E+00,2.20E+01,9.35E+00,2.25E+01,9.54E+00,2.31E+01,5.36E-02
8.38E+00,2.05E+01,8.58E+00,2.10E+01,9.35E+00,2.25E+01,9.54E+00,2.31E+01,8.77E+00,2.20E+01,9.35E+00,2.25E+01,1.11E-01
8.19E+00,2.00E+01,8.38E+00,2.05E+01,8.58E+00,2.10E+01,9.35E+00,2.25E+01,9.54E+00,2.31E+01,8.77E+00,2.20E+01,7.93E-02
9.15E+00,2.15E+01,8.19E+00,2.00E+01,8.38E+00,2.05E+01,8.58E+00,2.10E+01,9.35E+00,2.25E+01,9.54E+00,2.31E+01,8.72E-02
9.15E+00,2.20E+01,9.15E+00,2.15E+01,8.19E+00,2.00E+01,8.38E+00,2.05E+01,8.58E+00,2.10E+01,9.35E+00,2.25E+01,6.67E-02
8.77E+00,2.20E+01,9.15E+00,2.20E+01,9.15E+00,2.15E+01,8.19E+00,2.00E+01,8.38E+00,2.05E+01,8.58E+00,2.10E+01,5.75E-02
9.35E+00,2.25E+01,8.77E+00,2.20E+01,9.15E+00,2.20E+01,9.15E+00,2.15E+01,8.19E+00,2.00E+01,8.38E+00,2.05E+01,3.72E-02
9.35E+00,2.31E+01,9.35E+00,2.25E+01,8.77E+00,2.20E+01,9.15E+00,2.20E+01,9.15E+00,2.15E+01,8.19E+00,2.00E+01,6.78E-02
8.77E+00,2.10E+01,9.35E+00,2.31E+01,9.35E+00,2.25E+01,8.77E+00,2.20E+01,9.15E+00,2.20E+01,9.15E+00,2.15E+01,5.79E-02
8.58E+00,2.05E+01,8.77E+00,2.10E+01,9.35E+00,2.31E+01,9.35E+00,2.25E+01,8.77E+00,2.20E+01,9.15E+00,2.20E+01,4.86E-02
8.38E+00,2.05E+01,8.58E+00,2.05E+01,8.77E+00,2.10E+01,9.35E+00,2.31E+01,9.35E+00,2.25E+01,8.77E+00,2.20E+01,7.73E-02
