8.77E+00,2.01E+01,8.57E+00,1.93E+01,8.57E+00,1.82E+01,1.03E+01,2.03E+01,1.07E+01,2.22E+01,8.57E+00,1.85E+01,5.95E-02
8.38E+00,1.97E+01,8.77E+00,2.01E+01,8.57E+00,1.93E+01,8.57E+00,1.82E+01,1.03E+01,2.03E+01,1.07E+01,2.22E+01,9.25E-02
8.38E+00,1.97E+01,8.38E+00,1.97E+01,8.77E+00,2.01E+01,8.57E+00,1.93E+01,8.57E+00,1.82E+01,1.03E+01,2.03E+01,5.55E-02
8.38E+00,2.01E+01,8.38E+00,1.97E+01,8.38E+00,1.97E+01,8.77E+00,2.01E+01,8.57E+00,1.93E+01,8.57E+00,1.82E+01,5.04E-02
7.80E+00,1.85E+01,8.38E+00,2.01E+01,8.38E+00,1.97E+01,8.38E+00,1.97E+01,8.77E+00,2.01E+01,8.57E+00,1.93E+01,5.89E-02
8.57E+00,2.01E+01,7.80E+00,1.85E+01,8.38E+00,2.01E+01,8.38E+00,1.97E+01,8.38E+00,1.97E+01,8.77E+00,2.01E+01,6.82E-02
8.38E+00,1.97E+01,8.57E+00,2.01E+01,7.80E+00,1.85E+01,8.38E+00,2.01E+01,8.38E+00,1.97E+01,8.38E+00,1.97E+01,5.74E-02
7.22E+00,1.88E+01,8.38E+00,1.97E+01,8.57E+00,2.01E+01,7.80E+00,1.85E+01,8.38E+00,2.01E+01,8.38E+00,1.97E+01,6.72E-02
8.38E+00,2.05E+01,7.22E+00,1.88E+01,8.38E+00,1.97E+01,8.57E+00,2.01E+01,7.80E+00,1.85E+01,8.38E+00,2.01E+01,4.24E-02
8.38E+00,2.01E+01,8.38E+00,2.05E+01,7.22E+00,1.88E+01,8.38E+00,1.97E+01,8.57E+00,2.01E+01,7.80E+00,1.85E+01,4.17E-02
7.99E+00,1.88E+01,8.38E+00,2.01E+01,8.38E+00,2.05E+01,7.22E+00,1.88E+01,8.38E+00,1.97E+01,8.57E+00,2.01E+01,7.91E-02
7.61E+00,1.88E+01,7.99E+00,1.88E+01,8.38E+00,2.01E+01,8.38E+00,2.05E+01,7.22E+00,1.88E+01,8.38E+00,1.97E+01,3.53E-02
7.80E+00,1.96E+01,7.61E+00,1.88E+01,7.99E+00,1.88E+01,8.38E+00,2.01E+01,8.38E+00,2.05E+01,7.22E+00,1.88E+01,4.46E-02
7.80E+00,1.92E+01,7.80E+00,1.96E+01,7.61E+00,1.88E+01,7.99E+00,1.88E+01,8.38E+00,2.01E+01,8.38E+00,2.05E+01,5.75E-02
7.41E+00,1.81E+01,7.80E+00,1.92E+01,7.80E+00,1.96E+01,7.61E+00,1.88E+01,7.99E+00,1.88E+01,8.38E+00,2.01E+01,1.10E-01
